"scrape_date", "scrape_time", "name", "capacity", "count", "time"
"2022-09-09", "16:15:36", "Redpoint Worcester", "250", "52", "Last updated: now (4:15 PM)"
"2022-09-09", "16:15:36", "Volume1", "150", "42", "Last updated: now (5:15 PM)"
"2022-09-09", "16:15:36", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-09", "16:15:36", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-09", "17:15:33", "Oakwood", "0", "0", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "BethWall Green", "150", "14", "Last updated: now (6:14 PM)"
"2022-09-09", "17:15:33", "CanaryWall", "100", "19", "Last updated: 1 min ago (6:14 PM)"
"2022-09-09", "17:15:33", "CroyWall", "140", "15", "Last updated: now (6:14 PM)"
"2022-09-09", "17:15:33", "HarroWall", "500", "43", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "RavensWall", "150", "27", "Last updated: now (6:14 PM)"
"2022-09-09", "17:15:33", "VauxWall East", "140", "48", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "VauxWall West", "150", "35", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "Foundry", "120", "28", "Last updated: 1 min ago (6:14 PM)"
"2022-09-09", "17:15:33", "KendalWall", "120", "40", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "LancasterWall", "150", "23", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "PrestonWall", "100", "44", "Last updated: 1 min ago (6:14 PM)"
"2022-09-09", "17:15:33", "The Church", "150", "22", "Last updated: 5 mins ago (6:10 PM)"
"2022-09-09", "17:15:33", "The Mothership", "400", "115", "Last updated: 2 mins ago (6:13 PM)"
"2022-09-09", "17:15:33", "The Newsroom", "225", "69", "Last updated: 1 min ago (6:14 PM)"
"2022-09-09", "17:15:33", "The Prop Store", "180", "62", "Last updated: now (6:14 PM)"
"2022-09-09", "17:15:33", "High Sports Brighton", "85", "54", "Last updated: 3 mins ago (6:12 PM)"
"2022-09-09", "17:15:33", "Awesome Walls Liverpool", "69", "15", "Last updated: now (6:14 PM)"
"2022-09-09", "17:15:33", "Awesome Walls Sheffield", "179", "49", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "Awesome Walls Stockport", "95", "50", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "Awesome Walls Stoke", "100", "23", "Last updated: now (6:14 PM)"
"2022-09-09", "17:15:33", "Blue Spider UK", "50", "25", "2 mins ago (6:13 PM)"
"2022-09-09", "17:15:33", "Yellow Spider UK", "50", "13", "5 mins ago (6:10 PM)"
"2022-09-09", "17:15:33", "Big Rock Bond", "200", "53", "Last updated: now (6:14 PM)"
"2022-09-09", "17:15:33", "Big Rock Hub", "200", "41", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "Yonder", "120", "39", "Last updated: now (6:14 PM)"
"2022-09-09", "17:15:33", "Beacon", "190", "45", "Last updated: 4 mins ago (6:11 PM)"
"2022-09-09", "17:15:33", "Roc-Bloc", "150", "49", "Last updated: 1 min ago (6:14 PM)"
"2022-09-09", "17:15:33", "Boulder Hut", "0", "0", ""
"2022-09-09", "17:15:33", "The Climbing Experience", "150", "60", "Last updated: 1 min ago (11:14 AM)"
"2022-09-09", "17:15:33", "Pinnacle Northampton", "50", "18", "Last updated: 1 min ago (6:14 PM)"
"2022-09-09", "17:15:33", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-09", "17:15:33", "Liverpool Matchworks", "200", "56", "Last updated: now (6:15 PM)"
"2022-09-09", "17:15:33", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-09", "17:15:33", "The Hangar Plymouth", "0", "0", ""
"2022-09-09", "17:15:33", "The Climbing Hangar Exeter", "200", "89", "Last updated: 2 mins ago (6:13 PM)"
"2022-09-09", "17:15:33", "The Hangar Liverpool", "275", "71", "Last updated: 2 mins ago (6:13 PM)"
"2022-09-09", "17:15:33", "Redpoint Worcester", "250", "59", "Last updated: now (5:15 PM)"
"2022-09-09", "17:15:33", "Volume1", "150", "37", "Last updated: 2 mins ago (6:13 PM)"
"2022-09-09", "17:15:33", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-09", "17:15:33", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-09", "18:15:38", "Oakwood", "0", "0", "Last updated: 2 mins ago (7:13 PM)"
"2022-09-09", "18:15:38", "BethWall Green", "150", "12", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "CanaryWall", "100", "20", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "CroyWall", "140", "32", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "HarroWall", "500", "58", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "RavensWall", "150", "37", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "VauxWall East", "140", "69", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "VauxWall West", "150", "51", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "Foundry", "120", "35", "Last updated: 8 mins ago (7:07 PM)"
"2022-09-09", "18:15:38", "KendalWall", "120", "32", "Last updated: 2 mins ago (7:14 PM)"
"2022-09-09", "18:15:38", "LancasterWall", "150", "41", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "PrestonWall", "100", "42", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "The Church", "150", "29", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "The Mothership", "400", "124", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "The Newsroom", "225", "84", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "The Prop Store", "180", "76", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "High Sports Brighton", "85", "73", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "Awesome Walls Liverpool", "69", "20", "Last updated: 1 min ago (7:14 PM)"
"2022-09-09", "18:15:38", "Awesome Walls Sheffield", "179", "59", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "Awesome Walls Stockport", "95", "61", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "Awesome Walls Stoke", "100", "45", "Last updated: 1 min ago (7:14 PM)"
"2022-09-09", "18:15:38", "Blue Spider UK", "50", "28", "6 mins ago (7:09 PM)"
"2022-09-09", "18:15:38", "Yellow Spider UK", "50", "16", "5 mins ago (7:10 PM)"
"2022-09-09", "18:15:38", "Big Rock Bond", "200", "75", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "Big Rock Hub", "200", "53", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "Yonder", "120", "58", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "Beacon", "190", "57", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "Roc-Bloc", "150", "44", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "Boulder Hut", "0", "0", ""
"2022-09-09", "18:15:38", "The Climbing Experience", "150", "73", "Last updated: now (12:14 PM)"
"2022-09-09", "18:15:38", "Pinnacle Northampton", "50", "38", "Last updated: 2 mins ago (7:13 PM)"
"2022-09-09", "18:15:38", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-09", "18:15:38", "Liverpool Matchworks", "200", "58", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-09", "18:15:38", "The Hangar Plymouth", "0", "0", ""
"2022-09-09", "18:15:38", "The Climbing Hangar Exeter", "200", "104", "Last updated: now (7:14 PM)"
"2022-09-09", "18:15:38", "The Hangar Liverpool", "275", "109", "Last updated: now (7:15 PM)"
"2022-09-09", "18:15:38", "Redpoint Worcester", "250", "79", "Last updated: 2 mins ago (6:13 PM)"
"2022-09-09", "18:15:38", "Volume1", "150", "38", "Last updated: 1 min ago (7:14 PM)"
"2022-09-09", "18:15:38", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-09", "18:15:38", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-09", "19:15:36", "Oakwood", "0", "0", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "BethWall Green", "150", "16", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "CanaryWall", "100", "28", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "CroyWall", "140", "21", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "HarroWall", "500", "44", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "RavensWall", "150", "48", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "VauxWall East", "140", "30", "Last updated: now (8:14 PM)"
"2022-09-09", "19:15:36", "VauxWall West", "150", "47", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "Foundry", "120", "32", "Last updated: now (8:14 PM)"
"2022-09-09", "19:15:36", "KendalWall", "120", "25", "Last updated: 4 mins ago (8:12 PM)"
"2022-09-09", "19:15:36", "LancasterWall", "150", "45", "Last updated: 4 mins ago (8:11 PM)"
"2022-09-09", "19:15:36", "PrestonWall", "100", "36", "Last updated: 4 mins ago (8:11 PM)"
"2022-09-09", "19:15:36", "The Church", "150", "28", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-09", "19:15:36", "The Mothership", "400", "116", "Last updated: 1 min ago (8:14 PM)"
"2022-09-09", "19:15:36", "The Newsroom", "225", "74", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-09", "19:15:36", "The Prop Store", "180", "79", "Last updated: now (8:14 PM)"
"2022-09-09", "19:15:36", "High Sports Brighton", "85", "80", "Last updated: 5 mins ago (8:10 PM)"
"2022-09-09", "19:15:36", "Awesome Walls Liverpool", "69", "10", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-09", "19:15:36", "Awesome Walls Sheffield", "179", "45", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "Awesome Walls Stockport", "95", "68", "Last updated: 2 mins ago (8:14 PM)"
"2022-09-09", "19:15:36", "Awesome Walls Stoke", "100", "27", "Last updated: 3 mins ago (8:12 PM)"
"2022-09-09", "19:15:36", "Blue Spider UK", "50", "28", "now (8:15 PM)"
"2022-09-09", "19:15:36", "Yellow Spider UK", "50", "16", "now (8:14 PM)"
"2022-09-09", "19:15:36", "Big Rock Bond", "200", "92", "Last updated: now (8:14 PM)"
"2022-09-09", "19:15:36", "Big Rock Hub", "200", "64", "Last updated: 2 mins ago (8:14 PM)"
"2022-09-09", "19:15:36", "Yonder", "120", "43", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "Beacon", "190", "54", "Last updated: now (8:14 PM)"
"2022-09-09", "19:15:36", "Roc-Bloc", "150", "46", "Last updated: now (8:14 PM)"
"2022-09-09", "19:15:36", "Boulder Hut", "0", "0", ""
"2022-09-09", "19:15:36", "The Climbing Experience", "150", "79", "Last updated: now (1:14 PM)"
"2022-09-09", "19:15:36", "Pinnacle Northampton", "50", "41", "Last updated: now (8:14 PM)"
"2022-09-09", "19:15:36", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-09", "19:15:36", "Liverpool Matchworks", "200", "72", "Last updated: now (8:15 PM)"
"2022-09-09", "19:15:36", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-09", "19:15:36", "The Hangar Plymouth", "0", "0", ""
"2022-09-09", "19:15:36", "The Climbing Hangar Exeter", "200", "109", "Last updated: now (8:14 PM)"
"2022-09-09", "19:15:36", "The Hangar Liverpool", "275", "101", "Last updated: 2 mins ago (8:13 PM)"
"2022-09-09", "19:15:36", "Redpoint Worcester", "250", "82", "Last updated: 5 mins ago (7:10 PM)"
"2022-09-09", "19:15:36", "Volume1", "150", "35", "Last updated: 4 mins ago (8:11 PM)"
"2022-09-09", "19:15:36", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-09", "19:15:36", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-09", "20:15:41", "Oakwood", "0", "0", "Last updated: 4 mins ago (9:11 PM)"
"2022-09-09", "20:15:41", "BethWall Green", "150", "8", "Last updated: 1 min ago (9:14 PM)"
"2022-09-09", "20:15:41", "CanaryWall", "100", "23", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "CroyWall", "140", "13", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "HarroWall", "500", "72", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "RavensWall", "150", "38", "Last updated: now (9:14 PM)"
"2022-09-09", "20:15:41", "VauxWall East", "140", "9", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "VauxWall West", "150", "25", "Last updated: now (9:14 PM)"
"2022-09-09", "20:15:41", "Foundry", "120", "25", "Last updated: 3 mins ago (9:13 PM)"
"2022-09-09", "20:15:41", "KendalWall", "120", "14", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "LancasterWall", "150", "30", "Last updated: 3 mins ago (9:12 PM)"
"2022-09-09", "20:15:41", "PrestonWall", "100", "12", "Last updated: 14 mins ago (9:01 PM)"
"2022-09-09", "20:15:41", "The Church", "150", "20", "Last updated: 1 min ago (9:14 PM)"
"2022-09-09", "20:15:41", "The Mothership", "400", "72", "Last updated: 4 mins ago (9:12 PM)"
"2022-09-09", "20:15:41", "The Newsroom", "225", "42", "Last updated: 4 mins ago (9:11 PM)"
"2022-09-09", "20:15:41", "The Prop Store", "180", "48", "Last updated: 1 min ago (9:14 PM)"
"2022-09-09", "20:15:41", "High Sports Brighton", "85", "74", "Last updated: 6 mins ago (9:10 PM)"
"2022-09-09", "20:15:41", "Awesome Walls Liverpool", "69", "7", "Last updated: 3 mins ago (9:13 PM)"
"2022-09-09", "20:15:41", "Awesome Walls Sheffield", "179", "14", "Last updated: 4 mins ago (9:11 PM)"
"2022-09-09", "20:15:41", "Awesome Walls Stockport", "95", "27", "Last updated: now (9:14 PM)"
"2022-09-09", "20:15:41", "Awesome Walls Stoke", "100", "21", "Last updated: 5 mins ago (9:10 PM)"
"2022-09-09", "20:15:41", "Blue Spider UK", "50", "28", "3 mins ago (9:12 PM)"
"2022-09-09", "20:15:41", "Yellow Spider UK", "50", "16", "5 mins ago (9:10 PM)"
"2022-09-09", "20:15:41", "Big Rock Bond", "200", "87", "Last updated: 5 mins ago (9:11 PM)"
"2022-09-09", "20:15:41", "Big Rock Hub", "200", "56", "Last updated: 5 mins ago (9:11 PM)"
"2022-09-09", "20:15:41", "Yonder", "120", "14", "Last updated: 5 mins ago (9:10 PM)"
"2022-09-09", "20:15:41", "Beacon", "190", "0", "Last updated: 4 mins ago (9:12 PM)"
"2022-09-09", "20:15:41", "Roc-Bloc", "150", "25", "Last updated: 6 mins ago (9:10 PM)"
"2022-09-09", "20:15:41", "Boulder Hut", "0", "0", ""
"2022-09-09", "20:15:41", "The Climbing Experience", "150", "74", "Last updated: 1 min ago (2:14 PM)"
"2022-09-09", "20:15:41", "Pinnacle Northampton", "50", "35", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-09", "20:15:41", "Liverpool Matchworks", "200", "39", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-09", "20:15:41", "The Hangar Plymouth", "0", "0", ""
"2022-09-09", "20:15:41", "The Climbing Hangar Exeter", "200", "83", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "The Hangar Liverpool", "275", "58", "Last updated: now (9:15 PM)"
"2022-09-09", "20:15:41", "Redpoint Worcester", "250", "84", "Last updated: 5 mins ago (8:10 PM)"
"2022-09-09", "20:15:41", "Volume1", "150", "31", "Last updated: 1 min ago (9:14 PM)"
"2022-09-09", "20:15:41", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-09", "20:15:41", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-09", "21:15:36", "Oakwood", "0", "0", "Last updated: 6 mins ago (10:09 PM)"
"2022-09-09", "21:15:36", "BethWall Green", "150", "4", "Last updated: now (10:15 PM)"
"2022-09-09", "21:15:36", "CanaryWall", "100", "4", "Last updated: 8 mins ago (10:07 PM)"
"2022-09-09", "21:15:36", "CroyWall", "140", "3", "Last updated: 7 mins ago (10:08 PM)"
"2022-09-09", "21:15:36", "HarroWall", "500", "67", "Last updated: 2 mins ago (10:14 PM)"
"2022-09-09", "21:15:36", "RavensWall", "150", "13", "Last updated: 7 mins ago (10:08 PM)"
"2022-09-09", "21:15:36", "VauxWall East", "140", "3", "Last updated: 7 mins ago (10:08 PM)"
"2022-09-09", "21:15:36", "VauxWall West", "150", "19", "Last updated: now (10:15 PM)"
"2022-09-09", "21:15:36", "Foundry", "120", "15", "Last updated: 59 mins ago (9:16 PM)"
"2022-09-09", "21:15:36", "KendalWall", "120", "1", "Last updated: 12 mins ago (10:03 PM)"
"2022-09-09", "21:15:36", "LancasterWall", "150", "11", "Last updated: 12 mins ago (10:03 PM)"
"2022-09-09", "21:15:36", "PrestonWall", "100", "6", "Last updated: 25 mins ago (9:50 PM)"
"2022-09-09", "21:15:36", "The Church", "150", "10", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-09", "21:15:36", "The Mothership", "400", "39", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-09", "21:15:36", "The Newsroom", "225", "24", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-09", "21:15:36", "The Prop Store", "180", "20", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-09", "21:15:36", "High Sports Brighton", "85", "64", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-09", "21:15:36", "Awesome Walls Liverpool", "69", "0", "Last updated: 7 mins ago (10:08 PM)"
"2022-09-09", "21:15:36", "Awesome Walls Sheffield", "179", "0", "Last updated: 19 mins ago (9:56 PM)"
"2022-09-09", "21:15:36", "Awesome Walls Stockport", "95", "12", "Last updated: 35 mins ago (9:40 PM)"
"2022-09-09", "21:15:36", "Awesome Walls Stoke", "100", "3", "Last updated: 28 mins ago (9:47 PM)"
"2022-09-09", "21:15:36", "Blue Spider UK", "50", "30", "21 mins ago (9:55 PM)"
"2022-09-09", "21:15:36", "Yellow Spider UK", "50", "16", "35 mins ago (9:40 PM)"
"2022-09-09", "21:15:36", "Big Rock Bond", "200", "58", "Last updated: 41 mins ago (9:34 PM)"
"2022-09-09", "21:15:36", "Big Rock Hub", "200", "36", "Last updated: 21 mins ago (9:54 PM)"
"2022-09-09", "21:15:36", "Yonder", "120", "4", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-09", "21:15:36", "Beacon", "190", "0", "Last updated: 58 mins ago (9:17 PM)"
"2022-09-09", "21:15:36", "Roc-Bloc", "150", "1", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-09", "21:15:36", "Boulder Hut", "0", "0", ""
"2022-09-09", "21:15:36", "The Climbing Experience", "150", "70", "Last updated: 5 mins ago (3:10 PM)"
"2022-09-09", "21:15:36", "Pinnacle Northampton", "50", "9", "Last updated: 22 mins ago (9:53 PM)"
"2022-09-09", "21:15:36", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-09", "21:15:36", "Liverpool Matchworks", "200", "19", "Last updated: now (10:15 PM)"
"2022-09-09", "21:15:36", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-09", "21:15:36", "The Hangar Plymouth", "0", "0", ""
"2022-09-09", "21:15:36", "The Climbing Hangar Exeter", "200", "48", "Last updated: 9 mins ago (10:06 PM)"
"2022-09-09", "21:15:36", "The Hangar Liverpool", "275", "16", "Last updated: 11 mins ago (10:04 PM)"
"2022-09-09", "21:15:36", "Redpoint Worcester", "250", "0", "Last updated: 5 mins ago (9:10 PM)"
"2022-09-09", "21:15:36", "Volume1", "150", "0", "Last updated: 5 mins ago (10:10 PM)"
"2022-09-09", "21:15:36", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-09", "21:15:36", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-09", "22:15:43", "Oakwood", "0", "0", "Last updated: 8 mins ago (11:07 PM)"
"2022-09-09", "22:15:43", "BethWall Green", "150", "2", "Last updated: 25 mins ago (10:51 PM)"
"2022-09-09", "22:15:43", "CanaryWall", "100", "2", "Last updated: 8 mins ago (11:07 PM)"
"2022-09-09", "22:15:43", "CroyWall", "140", "0", "Last updated: now (11:15 PM)"
"2022-09-09", "22:15:43", "HarroWall", "500", "8", "Last updated: 4 mins ago (11:11 PM)"
"2022-09-09", "22:15:43", "RavensWall", "150", "0", "Last updated: 4 mins ago (11:11 PM)"
"2022-09-09", "22:15:43", "VauxWall East", "140", "0", "Last updated: 1 hour ago (10:08 PM)"
"2022-09-09", "22:15:43", "VauxWall West", "150", "4", "Last updated: 21 mins ago (10:54 PM)"
"2022-09-09", "22:15:43", "Foundry", "120", "4", "Last updated: 2 hours ago (9:16 PM)"
"2022-09-09", "22:15:43", "KendalWall", "120", "0", "Last updated: 13 mins ago (11:02 PM)"
"2022-09-09", "22:15:43", "LancasterWall", "150", "0", "Last updated: 1 hour ago (10:03 PM)"
"2022-09-09", "22:15:43", "PrestonWall", "100", "0", "Last updated: 1 hour ago (9:50 PM)"
"2022-09-09", "22:15:43", "The Church", "150", "1", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-09", "22:15:43", "The Mothership", "400", "11", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-09", "22:15:43", "The Newsroom", "225", "7", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-09", "22:15:43", "The Prop Store", "180", "3", "Last updated: 5 mins ago (11:10 PM)"
"2022-09-09", "22:15:43", "High Sports Brighton", "85", "62", "Last updated: 6 mins ago (11:10 PM)"
"2022-09-09", "22:15:43", "Awesome Walls Liverpool", "69", "0", "Last updated: 8 mins ago (11:07 PM)"
"2022-09-09", "22:15:43", "Awesome Walls Sheffield", "179", "0", "Last updated: 1 hour ago (9:56 PM)"
"2022-09-09", "22:15:43", "Awesome Walls Stockport", "95", "0", "Last updated: 2 hours ago (9:40 PM)"
"2022-09-09", "22:15:43", "Awesome Walls Stoke", "100", "0", "Last updated: 1 hour ago (9:47 PM)"
"2022-09-09", "22:15:43", "Blue Spider UK", "50", "30", "1 hour ago (9:55 PM)"
